Before,During,After
PPB,PPBBPPPPBBBBBBPPPP,PBP
PPP,BBPPBBBB,BPP
BPB,PPBB,PBB
PPP,BBPPPP,PBB
BBP,BBPP,P
PPP,BBPP,BPB
BBP,BBPP,BPB
PBP,BBPP,PBB
PPP,BBPP,PBB
PPP,BBPPBBPP,BPP
PPB,PPBB,BPP
PPP,BBPP,PBP
PPB,PPBBPPPP,PBB
PPP,BBPPBBBB,BPB
BBP,BBPP,PBB
PPP,BBPP,PBB
PPP,BBPPPPPP,BPB
PPP,BBPPPPPP,PBB
PPB,PPBB,BPB
BPB,PPBBPPBB,PBB
BPB,PPBBPP,BPB
PPP,BBPP,PB
PBP,BBPPPP,BPB
PPP,BBPPPPBB,PBB
PBP,BBPPBBBBBBBB,
BBB,PPBBBB,BPP
BBB,PPBBBBPPBB,BPB
PPP,BBPP,PBP
BPB,PPBBPP,BPP
PPP,BBPP,PBB
,BBPP,BPP
BBB,PPBBPPBB,BPP
BBB,PPBBBB,PBB
PPP,BBPPBB,PBP
BBB,PPBBBB,BPB
,BBPP,PBP
PPB,PPBBBB,PBB
BBP,BBPPBB,BPP
PBP,BBPPBB,PBP
PPB,PPBBBB,PBB
BBB,PPBBBBBBBB,BPB
PPP,BBPPPP,PBB
PPP,BBPPPP,PBB
BBB,PPBB,BPP
BBB,PPBBBB,
PPB,PPBB,
BBP,BBPP,PBB
PPP,BBPPPPBBBBBB,PBB
BBP,BBPPPPBBBBPPPPBBBBBBBBBBBBBBPP,PBP
PPB,PPBBBBPP,BPB
BBB,PPBBPPPPPPPP,PBB
PBP,BBPPBBPPBBBB,PBP
PPB,PPBBBBPP,BPP
PPB,PPBB,PBB
PBP,BBPPBBPPBBBB,PBP
PPB,PPBBBBPP,BPP
PPB,PPBB,PBB
BBP,BBPPPPPPBBBB,PBB
BPB,PPBB,BPP
BBP,BBPP,BPB
BBB,PPBB,BPP
PPB,PPBBPP,BPB
BBB,PPBB,PBP
PPP,BBPPPPBB,BPP
BBB,PPBBPPPPPP,BPP
BBB,PPBBPPBB,BPP
PBP,BBPP,PBB
BBB,PPBBBBPPBB,
PPP,BBPPBBPP,BPP
BBB,PPBB,BPB
BPB,PPBB,
PPB,PPBB,BPP
BBB,PPBB,PBP
PBP,BBPPBB,PBP
PBP,BBPP,PBB
PPP,BBPP,BPB
PBP,BBPPBB,PBP
BBP,BBPP,PBB
PPP,BBPP,BPB
BPB,PPBB,BPP
PBP,BBPP,BPP
PPB,PPBBBB,PBB
BBP,BBPPBBPPPP,P
PBP,BBPPPPBBBBBBPPPP,PBP
BPB,PPBBPPBB,BPB
BBB,PPBB,
,BBPPPP,BPB
PBP,BBPPBB,BPP
PPP,BBPP,BPP
BPB,PPBB,BPB
PPB,PPBB,PBB
BBP,BBPPBBPPPP,PBP
BBP,BBPP,BPB
PBP,BBPPPPPPBB,BPP
PPB,PPBB,
BPB,PPBBBBBBBB,PBB
PPP,BBPP,PBB
PPP,BBPP,PBP
BBP,BBPPBB,P
PPB,PPBBPPBBBBPPPPPPPP,BPP
PPP,BBPP,PBB
PPP,BBPPPPBB,BPB
BP,BBPPBBBBPPPPPPPPPPPPBBBB,BPP
PPP,BBPP,BPP
PPB,PPBB,PBB
PPB,PPBB,PBP
PBP,BBPP,PBP
PPP,BBPP,BPP
PBP,BBPPBB,BPP
PBP,BBPP,PBP
,PPBBBB,BPP
PPB,PPBB,BPB
BPB,PPBBBBPPPP,BPP
PPB,PPBB,PBB
BBP,BBPPPP,BPB
BBB,PPBBBBBBPP,BPP
,PPBB,PBP
BBP,BBPPBB,BPB
BBP,BBPP,BPB
PBP,BBPP,BPB
BBB,PPBB,BPP
B,PPBBBB,PBP
BPB,PPBB,BPP
BBB,PPBBPP,BPB
BBB,PPBB,BPP
BBB,PPBBPPBBBBPP,BPP
BBP,BBPPPP,BPP
PPB,PPBBPPBB,PBB
PBP,BBPP,BPB
BBP,BBPP,BPB
BBB,PPBB,BPB
PPB,PPBBBBPP,PBP
BBP,BBPPPPPPBBBB,PBB
P,BBPPPP,BPP
PPP,BBPPBBBBBBPPPPBBBBPP,PBB
PPP,BBPPBBPPPP,BP
PPB,PPBBBB,BPB
BBP,BBPP,PBB
BBP,BBPPPPBB,BPP
PPP,BBPP,BPP
PPB,PPBB,PBB
BBB,PPBBBB,BPB
BBP,BBPPBB,PBB
BBB,PPBB,BPP
PPP,BBPP,PBB
PPP,BBPP,PBB
BBB,PPBB,BPP
PPB,PPBB,PBB
PPB,PPBB,PBP
,BBPPPPPP,PBB
PPB,PPBBBBPP,BPB
PBP,BBPPBBPPPPBBBB,BPP
B,PPBB,BPP
PPB,PPBB,BPB
PBP,BBPPBB,BPP
BBB,PPBBPP,BPP
PPB,PPBB,BPP
PPB,PPBBPP,BPB
BBB,PPBB,BPP
PBP,BBPPPP,PBP
PPP,BBPPPP,BPB
PPP,BBPPPP,BPB
BPB,PPBBBB,BPP
BBB,PPBB,PBP
PBP,BBPPPPPP,BPP
BBB,PPBBBB,BPP
BBP,BBPP,PBP
PBP,BBPPPP,BPP
PPB,PPBBPPPP,PBB
BBB,PPBB,BPP
PPP,BBPP,BPP
PPB,PPBB,PBP
PBP,BBPPBBBBPPPP,PBP
PBP,BBPP,PBB
,BBPPPP,BPP
PPB,PPBBPPBBBBBB,PBP
BPB,PPBB,BPB
BBP,BBPP,BPB
PPP,BBPPBB,PBB
BPB,PPBB,
BBB,PPBBPPBBPP,PBB
BBB,PPBB,PBB
PPP,PPBBBB,BPB
BBB,BBPP,BPP
PPP,BBPPBB,BPB
PPP,BBPPBBPPBB,BPP
PBP,BBPP,PBB
PPP,BBPPPP,PBB
PPP,BBPPBB,BPP
BPB,PPBBBB,BPP
PBP,BBPPPPBBBBBB,BPP
PBP,BBPP,B
PPB,PPBB,PBP
BBP,BBPPPPPPBB,
,PPBB,BPB
BBP,BBPP,BPP
BPB,PPBBBBBBBBPP,BPP
BPB,PPBB,BPB
BBP,BBPP,PBP
BPB,PPBB,BPB
BBP,BBPP,PBP
BBB,PPBBBB,BPP
PPP,BBPPPPPPBB,PBB
BBB,PPBB,BPP
BBP,BBPPPP,BPP
BBP,BBPPPPPP,PBP
BBB,PPBBBBBBBBPPBBBBPPPP,BPB
BBB,PPBBBB,BPP
PPP,BBPP,PBB
BPB,PPBB,BPB
PPP,BBPPBB,BPP
PPB,PPBBBBBBBBBB,PBB
BBP,BBPPPPPPPPBB,PBP
BPB,PPBB,BPP
PPB,PPBBPP,PBP
PPP,BBPPBBPPPPPPBBBBBBBB,PBB
PPB,PPBBBB,BPP
BPB,PPBBPPBB,PBB
BBB,PPBBBBBBBBBB,BPB
PB,PPBB,BPB
BBP,BBPP,BPP
BBP,BBPP,PBB
BBP,BBPPPP,PBB
BBB,PPBB,
,PPBB,BPB
BBP,BBPPBB,PBB
BBB,PPBBBBBB,PBB
PPP,BBPP,PBP
PBP,BBPP,B
,BBPP,BPP
PPB,PPBB,BPP
BPB,PPBBPPPP,PBB
BBB,PPBB,BPB
BBP,BBPPPP,BPP
PBP,BBPPPPPPPPPP,P
,BBPP,PBB
PPP,BBPPPP,PBP
PPB,PPBBPPPPPP,PBB
BBB,PPBBBB,BPB
PPP,PPBB,PBP
,BBPPPP,PBP
PPB,PPBBBBBB,PBP
BBP,BBPPBBBBPP,PBB
PPB,PPBBPP,
P,BBPP,PBP
PPB,PPBBBBBB,BPP
PPB,PPBBBB,PBP
PBP,BBPPBB,BPP
BPB,PPBB,PBB
BBP,BBPP,PBB
PPP,BBPPBB,PBP
BBB,PPBBBBBB,BPP
PPB,PPBBPPPP,BPP
PPB,PPBBBB,PBP
BBP,BBPP,PBB
PPP,BBPP,BPB
BBP,BBPP,PBP
PPP,BBPPBBPPBB,BPP
BPB,PPBB,BPB
BBP,BBPP,BPB
BPB,PPBB,PBB
PPB,PPBB,PBP
PBP,BBPP,BPB
BPB,PPBBBBBBBB,BPB
BBP,BBPPPP,PBP
PPP,BBPP,PBB
PPP,BBPPPPBBBB,BPP
BBB,PPBBBB,BPB
BPB,PPBBBBBB,BPP
BBB,PPBB,BPB
BPB,PPBBPP,PBB
BBB,PPBBPP,PBB
BPB,PPBBBBBB,BPP
BBB,PPBB,BPB
BPB,PPBBPP,PBB
BBB,PPBBPP,PBB
PBP,BBPP,BPP
PPB,PPBB,BPB
BBP,BBPPPPBBBBBB,PBB
BBP,BBPP,BPP
PPB,PPBBPPBB,BPP
BBB,PPBB,BPB
,BBPPBBBBPP,BPB
PPB,PPBBBBPPPP,PBB
PPB,PPBBPP,PBB
BBB,PPBB,PBB
BBP,BBPP,BPP
BBB,PPBBBBBBBBBB,PBP
PBP,BBPP,PBP
PPP,BBPP,P
BBB,PPBB,PBB
BBP,BBPPBB,BPP
PPP,BBPPPPBBBB,PBB
BBP,BBPPBBPP,PBB
,BBPPBBBB,BPB
PPB,PPBBBB,PBP
BPB,PPBB,BPB
BPB,PPBB,BPB
PPP,PPBB,BPB
BBP,BBPPBBBBBBPPPPPPBB,BPP
BBB,PPBBPPBB,BPB
BBP,BBPP,PBB
,PPBBPPBBPPPP,PBP
PBP,BBPPBB,PBB
BBP,BBPP,PBP
PPB,PPBB,BPB
PBP,BBPP,BPB
PBP,BBPP,PBB
BPB,PPBBBBBBBBBB,BPP
BBB,PPBB,P
,BBPP,PBB
PBP,BBPPBBBBBBBBBBBBPPPPBBPPPPBB,BPP
PPP,BBPPPP,BPP
PPP,BBPPPP,PBB
PPP,BBPP,BPB
BPB,PPBB,PBP
BPB,PPBB,BPB
BPB,PPBB,BPP
BBB,PPBB,PBP
PPP,BBPPPP,PBB
PPP,BBPP,PBP
PPP,BBPPPPPP,PBB
,PPBB,BPP
PPB,PPBBPP,PBB
PPP,BBPPPP,BPB
BBP,BBPP,PBB
BBB,PPBBPPPP,PBB
PPB,PPBBBB,B
PPB,PPBBPPPP,BPP
BBP,BBPPBB,BPP
BPB,PPBBBB,BPB
BPB,PPBB,BPP
BBB,PPBBPP,PBB
BBB,PPBBBB,BPB
PPP,BBPPPPPP,PBB
PBP,BBPPPPPPPP,PBP
PPB,PPBB,PBB
BPB,PPBBPP,BPB
BBP,BBPPBBBB,BPB
PBP,BBPPBBBB,BPB
BBB,PPBBBB,PBP
BPB,PPBB,BPB
BBP,BBPPPP,PBP
BBB,PPBBBBBBBB,BPB
BBP,BBPPPPBBPP,PBB
BBP,BBPP,BPB
BBB,PPBBBBBBBBPPBBPP,PBB
PPP,BBPP,PBP
PBP,BBPP,BPP
B,PPBBBBPPPPPPBB,PBB
BBP,BBPPBBBBPP,BPB
BPB,PPBBPPBB,BPP
BBB,PPBB,BPP
PPP,BBPP,B
PPB,PPBBPPPP,BPB
PBP,BBPP,BPP
BPB,PPBBPPBBPP,BPP
,PPBB,BPP
BBB,PPBBPPBBBB,PBB
BPB,PPBBBBPPBBPP,BPB
,BBPPPP,PBB
BBB,PPBBBBPPPPPP,PBB
PPP,BBPP,BPP
PPB,PPBBBB,BPB
PBP,BBPPPPPP,PBB
BBP,BBPP,BPB
BBB,PPBBPP,BP
BP,BBPPPPPPPP,PBB
BPB,PPBBBBPPBB,PBB
BBP,BBPPBB,BPP
BBB,PPBBBBBB,BPP
BPB,PPBB,PBB
B,PPBB,PBP
BPB,PPBBPP,PBP
BPB,PPBBPPPPBBPPPPBBPP,BPP
PPP,BBPPBBBBBB,PBB
BBP,BBPP,PBB
PPP,BBPP,PBB
PPB,PPBB,
PBP,BBPPBBBB,PBP
BPB,PPBBBBPP,BPP
BPB,PPBBBBPP,BPP
BBB,PPBB,BPP
BPB,PPBB,BPB
PPP,BBPPBB,BPB
B,PPBB,BPP
BBB,PPBB,PBP
PPB,PPBB,PBP
,BBPP,PBB
BBB,PPBB,BPP
BBB,PPBB,PBB
PPB,PPBBPPPP,BPP
PPP,BBPP,PBB
BBB,PPBB,BPP
BBB,PPBB,PBB
PPP,PPBB,PBP
PPB,PPBB,BPB
BPB,PPBBPP,BPP
BBB,PPBBBB,B
BP,BBPP,PBB
BBB,PPBBBBPPPPPP,BPB
PBP,BBPPBB,BPP
BBP,BBPP,BPB
BBP,BBPP,PBB
BBP,BBPP,BPP
BBP,BBPPBBBB,PBB
BPB,PPBBBBBBPP,PBP
BBP,BBPPPPBBBB,B
BBB,PPBBBB,BPP
BBB,PPBBBB,PBP
BBB,PPBB,BPB
BPB,PPBBBBPPBBBBPP,PBB
PPB,PPBBBBBBPPPP,PBP
PB,PPBB,PBP
PBP,BBPP,PBB
BBB,PPBBBB,BPP
BBB,PPBB,BPB
,PPBB,PBP
PPP,BBPPPP,PBP
BBP,BBPP,P
PPB,PPBBPPPP,PBP
BPB,PPBB,BPB
BBP,BBPPPP,PBP
BBB,BBPPBB,BPB
BBP,BBPPPPPPPPBBPP,PBB
PPP,BBPPBBBBPP,BPP
BBP,BBPP,BPB
PBP,BBPPPP,PBB
PPP,BBPP,PBP
PPB,PPBB,PBB
PBP,BBPP,
BPB,PPBB,PBB
BBP,BBPP,
PBP,BBPP,PBP
PPB,PPBB,BPP
BBB,PPBBPPBB,PBP
PBP,BBPP,P
BBB,PPBBPPPP,PBB
PPP,BBPP,BPB
BBP,BBPPBBPP,PBP
,PPBBBBBB,PBB
BBP,BBPPPPBB,BPB
BBB,PPBB,PBP
BPB,PPBB,PBB
PPP,BBPPPPBBBBBBPP,PBB
PPP,BBPP,BPP
PPP,BBPPPPBBPP,BPP
PBP,BBPPPP,PBB
PPP,BBPP,PBP
PBP,BBPPBBPPPP,PBB
BPB,PPBBPP,PBB
BBB,PPBB,PBP
PPB,PPBBBB,PBP
BBB,PPBBPPBB,BPP
BBP,BBPP,BPP
PPB,PPBBPP,BPP
PBP,BBPP,BPB
BBB,PPBB,PBB
,BBPPBBBBPP,BPP
BPB,PPBBPPBB,BPP
PBP,BBPPBB,PBP
PPB,PPBB,BPB
PBP,BBPPBBBBBB,PBP
PPP,BBPP,PBB
PBP,BBPP,BPP
PPB,PPBB,PBB
,PPBBPPBB,PBB
BBP,BBPPPP,BPP
BPB,PPBB,BPP
PPP,BBPP,B
BPB,PPBBPPBBBBBB,PBB
BBB,PPBBBB,PBB
PPB,PPBBPP,PBB
PPP,BBPPBB,PBP
BPB,PPBB,BPB
PPB,PPBB,PBP
PPP,BBPPBBPPBBBB,BPB
PPP,BBPP,PBB
BBB,PPBB,BPP
BPB,PPBB,BPB
,PPBB,PBB
BBP,BBPPBB,PBP
BBP,BBPPBB,PBB
PBP,BBPP,PBB
PPB,PPBB,
BBB,PPBBBB,BPB
PPP,BBPPBBPPPPPPPPPPPPPPBB,P
BP,BBPPBB,PBB
,PPBBBBBBPPPP,BPP
PPP,BBPPPPPP,PBB
PPB,PPBB,BPB
PPP,BBPPPPPP,PBB
BBB,PPBBBBPPPP,PBB
PPP,BBPPPP,PBP
BPB,PPBB,PBB
BBP,BBPPPP,PBB
BPB,PPBB,PBB
BBB,PPBB,PBB
P,BBPPBBPPBB,BPP
BBB,PPBBPPBBPP,
BBP,BBPP,PBB
PPP,BBPPBBBBBBBB,PBB
PPP,BBPP,PBB
PPB,PPBBBB,BPP
BBB,PPBBBBBBPPPP,PBP
PBP,BBPP,PBB
BPB,PPBBPPBBPP,BPP
PPB,PPBB,BPB
BBP,BBPP,BPP
PPB,PPBBPP,PBP
PBP,BBPP,B
PBP,BBPP,BPB
BPB,PPBBBB,BPB
,PPBBPP,PBB
BBP,BBPP,BPP
BPB,PPBB,BPB
BPB,PPBBPPPPBBBB,PBB
BBP,BBPPPPPP,BPP
PPB,PPBB,B
,PPBBBB,BPB
PBP,BBPPPPPPBBPPPPBBPP,PBB
PPP,BBPP,
,PPBBBB,PBB
PPP,PPBB,PBB
PPB,PPBBPP,BPB
BPB,PPBBBB,PBB
,BBPP,BPB
BPB,PPBBBB,PBP
PPP,BBPP,PBB
PPB,PPBB,PBP
BBB,PPBB,BPP
PPP,BBPPBB,BPP
BBB,PPBB,BPP
PBP,BBPPPPBBBB,PBB
BBP,BBPPPPBBPPPP,PBP
PPB,PPBBPPBB,BPB
BBB,PPBB,PBB
BBP,BBPPBBPP,BPP
PBP,BBPP,BPB
BPB,PPBBPPPPBBBB,BPP
PPP,BBPP,PBP
,BBPPPP,BPB
PPB,PPBB,BPB
BBP,BBPPBBBB,BP
,BBPPBBPP,BPB
PBP,BBPP,PBP
PBP,BBPPBBBB,BPP
BPB,PPBBPPPP,PBB
BBP,BBPP,BPP
BBP,BBPP,BPB
BBB,PPBBPPBBBBPPPP,PBB
PPP,BBPPPP,PBB
PPP,BBPPPPPPBB,PBP
PPP,BBPP,BPB
BBB,PPBBBBPPBBBBBB,BPB
BPB,PPBBPPBB,BPB
PBP,BBPP,PBP
PPP,BBPP,PBP
BPB,PPBB,B
BBB,PPBB,BPP
BPB,PPBB,BPB
PBP,BBPPBB,PBP
PBP,BBPPPPPPPPPP,PBP
PB,PPBB,BPB
PBP,BBPP,PBB
PPP,BBPP,PBP
PPB,PPBBBBBBBBBBBBPPBB,PBP
BPB,PPBB,
PPP,BBPPBBBB,PBP
BPB,PPBB,PBB
PPP,PPBB,BPP
BPB,PPBB,PBP
PBP,BBPPPPBBBBBB,BPB
BBP,BBPP,PBP
PPB,PPBBPPBB,PBB
PPB,PPBBBB,PBB
PPP,BBPPBB,PBP
PBP,BBPP,BPP
BBP,BBPPBB,BPB
PPB,PPBBPPPPBB,PBP
PBP,BBPP,PBB
PPB,PPBBPP,BPP
BBB,PPBB,BPB
BBP,BBPP,PBB
PBP,BBPP,BPP
PPB,PPBB,PBB
BBP,BBPPBBBB,
BPB,PPBBBB,BPP
PPP,BBPP,PBP
PPB,PPBB,PBB
BPB,PPBB,BPB
BPB,PPBBPPBB,PBP
BPB,PPBB,BPB
BPB,PPBBPP,BPB
PBP,BBPP,BP
PPB,PPBB,BPP
PPB,PPBBBB,BPB
PBP,BBPP,B
BPB,PPBB,PBP
BPB,PPBBPP,PBP
BBB,PPBBBBPP,
PPB,PPBB,PBB
PPP,BBPPPP,PBB
BPB,PPBBBB,PBB
PPB,PPBBBBPPPP,PBB
,PPBBBBBBPP,PBB
BBB,PPBB,BPB
PPP,BBPPPPBBBBPPPP,PBB
PPP,BBPP,PBP
BPB,PPBBBBPP,P
BPB,PPBB,BPP
BBB,PPBB,BPP
BBP,BBPP,PBB
BBB,PPBBBBBBPPPP,PBB
BPB,PPBBPPBB,PBB
,PPBBPPPP,PBP
BBP,BBPPBBPPBBBB,BPP
PPP,BBPPBBPPBB,PBP
BBB,PPBBBBBBPP,BPB
BBP,BBPPBBPP,PBB
BBB,PPBB,BPP
PBP,BBPP,BPB
BBP,BBPP,PBP
B,PPBBPPPPPPPP,PBB
BBP,BBPP,BPB
,BBPP,BPP
BBB,PPBB,BPB
BBP,BBPPBBPPBBPPPP,PBP
,PPBB,PBB
BBB,PPBBPP,PBB
BBP,BBPP,PBB
BBP,BBPPPPBBBBPP,PBB
PPP,BBPPBB,BPP
BBB,BBPP,BPP
PBP,BBPPPPBB,BPB
PPP,BBPP,PBP
PPB,PPBBBB,PBB
BBB,BBPPBBBBPP,BPP
BBP,BBPP,PBB
BBP,BBPPPP,PBP
PPB,PPBB,P
BBB,PPBBBBBBPPPPPPBBBBPPBBPP,BPP
BBB,PPBBPP,BPP
PBP,BBPPPP,PBB
BBB,PPBBPPPP,BPP
BBP,BBPPBB,BPP
BBB,BBPP,P
PPP,BBPP,PBB
BBP,BBPPPPBBBBBB,BPB
BBP,BBPP,BPB
BBP,BBPPPPPP,BPB
,PPBBBBBBBB,BPB
PBP,BBPPPPBBPPBBBBBBPP,PBB
PPP,BBPP,PBP
BBB,PPBB,BPP
BBB,PPBB,PBB
PBP,BBPPBBBBBB,PBB
BBB,PPBBPP,
BBP,BBPP,PBB
PPP,BBPPPPPP,BPP
BBB,PPBB,BPP
BBP,BBPP,PBB
PPP,BBPPPPPP,BPP
BBB,PPBB,BPP
BBB,PPBBPPBB,BPB
BBP,BBPP,PBB
B,PPBBPPPP,PBB
PBP,BBPPPPBB,BPB
PPB,PPBBBBBBPPPP,BPP
PPP,BBPPPP,PBB
,BBPPPPPP,BPB
PPB,PPBBPP,PBB
PPP,BBPPPPBBPP,BPP
BBP,BBPP,
BBP,BBPPPPBBBB,BPB
BPB,PPBBPP,PBB
BBP,BBPP,BPP
PPB,PPBBBB,BPP
PPB,PPBB,BPB
PPB,PPBB,PBB
BBB,PPBB,B
P,BBPP,PBB
PPB,PPBB,BPP
BPB,PPBBPPPPBBPPBBBBBB,PBB
BPB,PPBBBBPPBBBBPPPPBBPP,PBB
BBP,BBPP,PBB
BBP,BBPP,PBB
PPP,PPBB,BPB
PPB,PPBBBBBB,BPB
PBP,BBPP,PBP
PPP,BBPPBBBBBBPP,BPB
BBB,PPBBPPBBBBPPBB,PBP
BPB,PPBBBB,BPB
BBB,PPBB,PBP
PPP,BBPP,BPB
BBP,BBPP,PBB
PBP,BBPP,PBP
BBP,BBPPPPPP,BPP
PPB,PPBB,BPB
BBB,PPBBBB,PBB
BBB,PPBBPP,PBP
BBB,PPBBBBBBBBBBBBPPBBPPPPBBBB,BPB
BBB,PPBB,PBB
,BBPP,BPP
BPB,PPBB,PBB
BBB,PPBBBBPP,PBB
PPP,BBPP,PBB
PPB,PPBBPP,PBP
PPB,PPBB,B
PBP,BBPPPP,BPP
BPB,PPBBPP,PBP
PPB,PPBB,PBB
BBP,BBPPBB,BPB
PBP,BBPP,BPP
PPB,PPBBBB,
BBP,BBPPPPBBBBPPPPPP,PBP
BBB,PPBBPPPP,PBB
BBB,PPBB,BPB
BPB,PPBB,PBP
PPB,PPBBPPBB,PBB
BBP,BBPP,BPP
PPB,PPBBPPBB,BPP
BBB,PPBBBBBBBBPPBBPP,
BPB,PPBBBBBBPP,BPB
BPB,PPBBBBBB,BPP
P,BBPPBB,BPB
PBP,BBPPPPPPBBBBPPPP,BPB
PBP,BBPP,PBB
PPP,BBPPPP,BPP
PPP,BBPPPPPPBBPP,BP
P,BBPPPPPPBBBBBBBB,BPP
BBB,PPBB,BPP
PPB,PPBB,PBB
BBP,BBPP,
PPP,BBPP,PBB
PPP,BBPPBBBBBBBBBBBBPPBBPPPPBB,BPB
PBP,BBPP,PBB
PPP,BBPPPP,PBB
PPP,BBPP,BPB
BPB,PPBB,BPB
PPP,BBPPPPPP,PBP
PPB,PPBBPP,BPB
BBB,PPBBBB,BPP
BBB,PPBBPPPPPP,BPP
,BBPPPPBB,BPP
PPB,PPBBPPPP,BPB
BBB,PPBBPPPP,BPB
PPB,PPBBPP,PB
PPB,PPBBBBBB,BPB
BBP,BBPPBBBB,PBB
BBB,PPBB,BPP
BBB,PPBBBB,BPP
PPP,BBPPPPPPPPBB,BPP
BBP,BBPPBBBB,PBP
BBP,BBPP,PBB
BBP,BBPPPP,PBB
PPP,BBPPPP,BPP
PPB,PPBBBB,PBP
BPB,PPBBPP,BPB
PPB,PPBB,BPP
BBB,PPBBPPPP,
BBB,PPBBBBBBBB,PBP
BBB,PPBBBBBBBBPP,BPP
PBP,BBPPBBBBBB,PBP
PPP,BBPP,PBB
BBP,BBPPPPBB,BPB
BPB,PPBB,PBP
BBB,PPBBPPBB,BPP
BBB,PPBB,BPP
BBB,PPBBBB,PBB
PPP,BBPPPP,PBP
PBP,BBPPBB,PBB
BBP,BBPPPPPPPP,PBP
BBB,PPBB,BPP
PPP,BBPP,PBP
PPB,PPBBPPBB,BPB
BBP,BBPPBBPP,PBB
PPP,BBPP,
BPB,PPBB,PBP
PPP,BBPP,BPB
PBP,BBPP,PBB
PPP,BBPPPP,PBP
PBP,BBPPPPBB,BPB
BBB,PPBBBBBBBB,BPP
BBB,PPBBBB,PBP
BBP,BBPP,
PBP,BBPPBBPPPPPP,BPP
PPB,PPBBBBBBBBPPBB,BPP
BBB,PPBB,PBB
BBB,PPBBBBBBPPPP,PBB
BBB,PPBBBBBBPPPPPP,BPP
BBP,BBPPBBPPBBPP,BPB
PPP,BBPPBBPPBB,P
PPB,PPBB,PBP
PPP,BBPP,PBB
,BBPP,PBB
PPP,BBPPBBPP,PBB
BPB,PPBBPPBB,PBB
BBP,BBPP,PBB
PPP,BBPPPPPPBBPP,PBP
,BBPPPPPPPP,BPB
PPB,PPBBBBBB,BPB
PPP,BBPP,P
PPP,PPBB,PBB
BBB,PPBBPP,BPB
PPP,BBPP,BPP
PPP,BBPPBBBBBBBBPP,BPB
PPP,BBPP,BPB
PBP,BBPPBB,BPB
BBP,BBPPPPPPBBBBPP,PBP
BPB,PPBBPPPPPPPPPP,
PBP,BBPP,PBP
BBP,BBPP,PBB
BPB,PPBBPPPP,BPB
BBP,BBPP,BPP
PPB,PPBB,BPP
PBP,BBPP,BPP
PPP,BBPPBBPP,PBB
BPB,PPBB,BPP
BBB,PPBB,
P,BBPPPPBBPPBBPPPP,BPB
PBP,BBPPPPPP,PBB
BBB,PPBB,PBP
BBP,BBPP,PBP
PBP,BBPPBB,BPP
PPP,BBPP,BPP
PPB,PPBB,PBP
PPP,BBPPPP,PBP
PBP,BBPPBB,BPP
PPB,PPBB,
BPB,PPBBBB,PBP
PPP,BBPP,BPB
PBP,BBPP,PBP
BBP,BBPP,PBB
BBP,BBPP,PBP
PPB,PPBBPP,BPP
PPB,PPBBBB,PBB
PPB,PPBBBB,BPP
BBP,BBPP,BPP
BPB,PPBBPP,PBP
PPB,PPBB,BPB
BBB,BBPP,B
PPB,PPBB,BPP
BBB,PPBBPP,PBB
BPB,PPBBBB,PBB
BBP,BBPPPP,BPB
PBP,BBPP,BPB
BBP,BBPP,PBB
BBB,PPBBBBPPBB,BPB
PPP,BBPPPP,PBB
BBB,PPBB,PBP
BPB,PPBBBB,PBB
PPP,PPBB,PB
PBP,BBPPPP,PBB
PPP,BBPPBB,BPB
BBB,PPBB,BPB
P,BBPPPP,PBP
PPB,PPBBPP,BPB
BBB,PPBBBB,PBP
PBP,BBPPPPPPPPPP,BPP
BPB,PPBBBBBBPP,BPB
BBP,BBPPPP,PBP
BBB,PPBB,BPB
PPP,BBPPBBBB,PBB
PPP,BBPPBB,BPP
PPB,PPBBBBPP,PBB
BBB,PPBB,PBB
BBP,BBPPBBPP,PBB
BBB,PPBBBB,B
PPP,BBPP,BPP
PPB,PPBBBB,BPB
BBP,BBPPPP,BPB
BBP,BBPPPP,BPP
PPP,BBPPPPPP,BPP
PPP,BBPPBBPPBBPP,BPB
PPP,BBPP,PBB
PPB,PPBBPPPP,PBB
PPP,BBPP,BPB
PPP,BBPP,PBB
PPP,BBPPPP,PBP
BBB,PPBB,PBP
PPP,BBPPPP,PBP
BBB,PPBBPP,
P,BBPP,BPP
BBP,BBPPPPBB,PBB
BPB,PPBB,BPP
BBB,PPBBPPPP,PBP
PPB,PPBB,
PPP,BBPPBB,BPP
PPB,PPBBBBBBPP,BPP
PPB,PPBBPP,PBB
PPB,PPBBBBPP,
PPB,PPBB,PBB
BBP,BBPPPPPPBBPP,PBP
BBB,PPBB,BPB
BPB,PPBBBBPPPPPP,BPP
PPB,PPBB,BPB
BBP,BBPPBBPP,PBB
BBB,PPBBBB,
BBP,BBPPBB,BPB
BBP,BBPP,PBB
BBP,BBPP,PBP
PPB,PPBBPPPP,BPP
PPB,PPBBBBBB,BPP
BBB,PPBB,PBP
BPB,PPBB,BPP
BBB,PPBB,PBP
PPP,BBPPPP,BPP
BBB,PPBBBB,BPP
BBB,PPBBPP,BPB
PBP,BBPP,PBP
BPB,PPBB,BPP
BBB,PPBBPPBB,BPP
PPP,BBPPBBPPBB,PBP
BPB,PPBB,PBB
PPB,PPBB,PBB
BBP,BBPPBB,BPP
PPB,PPBBBBBBBB,BPB
PPB,PPBBBBPPPPBBBB,BPP
PBP,BBPPBBBBBBPP,PBB
