Before,During,After
BPB,PPP,BPP
PPB,PPPBBBPPP,PBB
BPB,PPP,BPB
PPP,BBB,PBB
PBP,BBB,PBP
BPB,PPP,BBP
PPP,BBB,PBP
PBP,BBB,PPB
PPB,PPP,BBP
PBP,BBB,PBB
BBP,BBB,PBP
BBB,PPP,BBP
PPP,BBB,PBP
BPB,PPPBBB,PBB
BBP,BBB,PPB
PPB,PPP,BBP
PPB,PPPBBB,PBB
BBP,BBB,PPB
BBP,BBB,PPB
BBB,PPPBBBBBBPPPPPPPPP,PBP
PPB,PPP,BPP
PPB,PPPBBBPPP,BBP
BP,BBB,PPB
BPB,PPPBBBBBB,BPP
BBP,BBBPPP,BPP
PB,PPPBBBBBBPPPPPPBBB,BPP
BBB,PPP,BPP
BPB,PPPBBB,BBP
PB,PPP,BBP
PB,PPP,BBP
,PPPBBBBBB,BBP
B,PPP,BBP
BBP,BBBPPP,BPP
BBP,BBBPPPPPP,PPB
PBP,BBB,PPB
P,BBB,PPB
BBP,BBB,PPB
BPB,PPP,BPB
PBP,BBBPPP,PBB
PPB,PPPBBB,BPB
,BBB,PPB
BPB,PPP,BPB
PBP,BBB,PPB
BBP,BBB,PBB
,BBB,PPB
BPB,PPP,BPB
PBP,BBB,PPB
BBP,BBB,PBB
PPP,BBB,PBB
BBP,BBB,PBP
BPB,PPPBBB,PPB
PPP,BBB,PPB
BPB,PPPBBB,BPB
PPB,PPP,BBP
BBP,BBBPPPPPPBBB,BP
PPB,PPPBBB,BPP
BBB,PPPBBB,PPB
BPB,PPP,BBP
,BBBPPP,PPB
BPB,PPPBBBBBBBBBBBBPPP,BPB
PPP,BBBPPP,BPB
BPB,PPPBBBBBB,BPP
PBP,BBB,PBB
BBP,BBBPPPPPP,BBP
,BBB,PPB
PBP,BBB,PBP
BBP,BBB,PBB
PPB,PPP,BBP
PBP,BBB,PPB
PB,PPP,BPP
BBB,PPPBBB,PBB
BBP,BBB,PBP
PBP,BBBPPP,BB
PB,PPP,BPP
BBB,PPPBBB,PBB
BBP,BBB,PBP
PBP,BBBPPP,BB
,PPPBBB,BPB
BBP,BBBPPP,PBB
PPB,PPPBBBPPP,BPP
PBP,BBBPPP,PBB
B,PPP,BBP
BBB,PPP,BBP
BPB,PPP,BBP
BBB,PPP,BBP
PPB,PPP,BPP
PPP,BBBPPP,PBB
PPP,BBBPPP,P
P,BBBPPP,PBB
PBP,BBB,PBB
PBP,BBB,PPB
PPB,PPP,BPB
BBB,PPP,BBP
BBB,PPP,BPB
BPB,PPP,BPB
,PPPBBBBBB,BPB
BBP,BBBPPP,PBB
BPB,PPP,BBP
BBB,PPP,BPB
BBP,BBBPPP,PPB
PBP,BBB,PPB
PPP,BBB,PBP
PBP,BBBPPP,PBP
PPB,PPPBBBBBBBBB,BPB
PPB,PPPBBBBBBBBB,BPB
,PPPBBB,BBP
PPB,PPP,BBP
BBP,BBB,PPB
PPB,PPP,BPP
BPB,PPP,BPP
BBP,BBB,PBB
BBB,PPP,BBP
PPB,PPP,BBP
PPB,PPP,BPP
,BBB,PBB
BBP,BBB,PBB
BPB,PPP,BPB
,PPPBBB,BBP
PBP,BBBPPP,BPP
PPB,PPPBBB,PPB
PBP,BBBPPP,PPB
PBP,BBBPPP,BBP
PPB,PPP,BBP
PBP,BBBPPP,BBP
BBP,BBBPPP,BPB
PBP,BBBPPP,BBP
PPP,BBB,PBP
PBP,BBB,PBP
BBP,BBB,PBB
PBP,BBB,PBP
BBB,PPP,BBP
PBP,BBBPPP,PBP
PBP,BBBPPP,PBB
BBP,BBB,PBB
BBP,BBBPPP,PBP
BBB,PPPBBB,PBB
BBP,BBB,PBP
BPB,PPPBBB,PBB
BBP,BBBPPP,BBP
BPB,PPP,BPP
PPP,BBBPPP,BPB
PPP,BBBPPP,BPB
BBP,BBB,PPB
BPB,PPPBBBBBB,BPB
BPB,PPP,BPP
PPB,PPP,BPP
PPB,PPP,BPP
PPB,PPP,BPP
PPB,PPP,BPP
PPP,BBB,PBB
BBB,PPPBBB,BBP
BBP,BBBPPP,PPB
,PPPBBBBBB,PPB
PBP,BBBPPP,PPB
BPB,PPP,BPB
BPB,PPP,BPP
BPB,PPPBBB,BBP
PBP,BBB,PPB
P,BBB,PBP
PPB,PPPBBB,BBP
PBP,BBB,PBP
,PPPBBB,BPP
PBP,BBBPPP,BBP
BBP,BBB,PPB
,PPP,BPP
BPB,PPP,BPB
BBP,BBB,PPB
PBP,BBB,PPB
BBP,BBBPPP,PPB
BBB,PPP,BPP
PPB,PPPBBB,PBP
PPP,BBBPPP,PBB
BPB,PPP,BBP
BBP,BBB,PBP
PBP,BBB,PPB
BPB,PPP,BBP
BBP,BBB,PBP
PBP,BBB,PPB
B,PPPBBBBBB,PBP
PBP,BBBPPP,BPB
PBP,BBB,PPB
PBP,BBB,PBP
BBB,PPP,BPB
BPB,PPP,BPP
BBB,PPP,BPP
PBP,BBB,PBP
BPB,PPP,BPP
P,BBB,PBB
BPB,PPP,BBP
PPB,PPP,BPP
BBP,BBB,PBP
BBP,BBB,PBB
PPP,BBB,PBB
BBP,BBB,PPB
PPB,PPP,BPP
PBP,BBB,PPB
PPP,BBB,PBP
PBP,BBB,PPB
PBP,BBBPPP,PBB
BBP,BBB,PBP
BPB,PPP,BBP
PPB,PPPBBBBBB,BPP
PBP,BBBPPP,BPP
PPB,PPP,BPP
PPB,PPPBBBBBB,BBP
PPB,PPP,BPP
BBP,BBB,PBP
BPB,PPPBBB,BPP
B,PPP,BBP
BPB,PPP,BPP
PPB,PPPBBBBBB,PBB
BPB,PPP,BPP
PPB,PPP,BPB
PPP,BBB,PBB
BBP,BBB,PBP
BPB,PPPBBB,BBP
PPB,PPPBBB,BPP
BBB,PPPBBB,PB
PPP,BBB,PBB
BPB,PPP,BBP
BPB,PPP,BPP
BBP,BBB,PPB
,PPP,BPB
BBP,BBB,PPB
PPP,BBB,PPB
BBB,PPP,BPB
BPB,PPP,BPB
BBP,BBB,PBP
BBB,PPP,BBP
PBP,BBB,PBP
PBP,BBB,PPB
PBP,BBBPPPBBBBBBBBB,PPB
PPB,PPPBBB,BPP
BBP,BBB,PPB
BPB,PPP,BBP
PPP,BBB,PPB
PPP,BBBPPP,PBP
BPB,PPP,BPP
BPB,PPP,BPB
BBB,PPP,BBP
PPB,PPP,BBP
BBB,PPP,BPP
PPB,PPP,BPP
PBP,BBB,PBB
BBP,BBBPPP,PBB
BBB,PPP,BPP
PPB,PPP,BPP
PBP,BBB,PBB
BBP,BBBPPP,PBB
,PPPBBBBBB,BPP
PPP,BBB,PBB
BBP,BBB,PPB
PBP,BBB,PBB
PBP,BBB,PBB
BPB,PPP,BPP
PPB,PPP,BPB
BBP,BBB,PPB
BPB,PPP,BBP
PPB,PPP,BBP
,BBBPPPPPP,BBP
PBP,BBB,PBB
BBB,PPP,BPB
BPB,PPPBBB,BP
PBP,BBB,PBP
PBP,BBBPPPPPP,PBB
BBB,PPP,BPP
PBP,BBB,PPB
BBB,PPP,BPB
BBP,BBBPPP,PPB
PBP,BBBPPP,PPB
PPP,BBB,PPB
PPP,BBBPPP,PPB
BBB,PPP,BBP
BBP,BBB,PBP
PPB,PPP,BPP
BBB,PPP,BPB
BBP,BBBPPP,PBB
BPB,PPP,BPB
PPP,BBB,PBP
PPB,PPPBBB,BPB
BBB,PPPBBB,BBP
PBP,BBB,PBP
PBP,BBBPPPBBB,PBP
BBP,BBBPPP,BBP
,PPP,BPP
PPB,PPP,BBP
PPP,BBB,PPB
,BBB,PBP
PPB,PPPBBB,BPB
BBB,PPP,BPP
PPB,PPP,BPP
BBP,BBB,PBP
PPB,PPP,BPB
BBP,BBB,PBP
PPB,PPP,BPB
PBP,BBB,PPB
,PPP,BBP
PPP,BBB,PBB
PPB,PPP,BPB
,PPPBBB,BBP
PPB,PPP,BPP
PPB,PPP,BBP
BBB,PPPBBB,BPP
BBB,PPP,BPP
PPP,BBB,PPB
BBP,BBB,PBP
PBP,BBBPPPPPPPPP,BPB
PPB,PPPBBB,BPP
BPB,PPP,BBP
BPB,PPP,BBP
PPP,BBB,PBB
BBP,BBB,PBB
PBP,BBBPPP,PPB
PPP,BBB,PPB
PPB,PPP,BBP
PBP,BBBPPP,PBP
PPB,PPP,BBP
BBP,BBBPPP,PBP
BBP,BBB,PBB
BBP,BBB,PBP
BBP,BBB,PPB
BBB,PPP,BPP
PPP,BBB,PBP
PPB,PPP,BBP
BBP,BBB,PBB
BBP,BBB,PBP
PBP,BBB,PBP
,PPPBBB,BBP
BPB,PPP,BBP
PBP,BBB,PPB
BPB,PPP,BBP
BBP,BBBPPP,BPB
BBB,PPP,BPP
BBB,PPP,BPP
BBP,BBB,PPB
PPB,PPP,BPB
BBB,PPP,BPP
BBP,BBB,PBB
BBP,BBB,PBB
BBP,BBB,PBP
PPB,PPP,BBP
BPB,PPPBBB,PBB
BBP,BBBPPP,BPP
BBB,PPP,BPB
BPB,PPPBBBBBBBBB,PBP
BPB,PPP,BBP
BBB,PPP,BBP
BP,BBB,PBB
BBP,BBB,PBP
BPB,PPP,BBP
BPB,PPP,BPB
PBP,BBB,PBB
BPB,PPPBBB,PPB
PPP,BBB,PPB
PPB,PPP,BBP
PBP,BBB,PBP
BPB,PPPBBB,BBP
BBP,BBB,PPB
BBP,BBBPPP,PPB
BBB,PPPBBB,PPB
BPB,PPPBBB,BBP
BBP,BBB,PBB
PBP,BBB,PBB
BBP,BBB,PBP
BPB,PPP,BPP
PBP,BBB,PPB
PBP,BBB,PPB
BBP,BBBPPP,PBP
BPB,PPPBBB,PBB
PPB,PPP,BBP
BPB,PPPBBB,BPB
BPB,PPP,BPP
BBB,PPPBBBPPP,PPB
BBB,PPP,BBP
PBP,BBB,PBP
BPB,PPPBBB,BPB
BBB,PPP,BBP
BBP,BBBPPP,BBP
BP,BBB,PBP
BBB,PPPBBBBBBBBB,PBP
PBP,BBBPPP,PBB
PPB,PPP,BBP
BBP,BBB,PBP
BPB,PPPBBBPPPPPPBBB,BPP
,PPP,BPB
BPB,PPP,BPB
BPB,PPP,BPP
BBB,PPPBBB,PBB
PPB,PPP,BPB
BBB,PPPBBB,PBB
PPB,PPP,BPB
PPB,PPP,BPB
BPB,PPPBBBPPP,PBB
BBB,PPP,BPP
PPB,PPP,BPB
BPB,PPP,BBP
PBP,BBBPPP,PBP
PBP,BBB,PPB
PPB,PPP,BPP
PPB,PPPBBB,PBP
BPB,PPP,BPP
PPB,PPP,BBP
PPB,PPP,BBP
PBP,BBB,PPB
BBP,BBBPPPPPPBBBBBBPPPPPP,BPB
PBP,BBB,PBP
PPP,BBBPPPPPPPPP,B
PPB,PPP,BBP
BBP,BBBPPP,BPP
PPB,PPP,BPP
BBB,PPP,BBP
PPP,BBBPPP,BPP
BBB,PPPBBB,PPB
PPB,PPP,BPB
PPB,PPPBBB,BPP
BBB,PPP,BPP
PPB,PPPBBBBBB,PPB
PPP,BBB,PBB
BBB,PPP,BBP
PPB,PPP,BPB
PPP,BBB,PBB
BBP,BBB,PBP
PBP,BBB,PPB
BPB,PPP,BBP
PPP,BBB,PPB
BPB,PPPBBB,BPB
PBP,BBBPPP,BPP
PPB,PPP,BBP
,PPP,BPP
PPB,PPP,BPB
PBP,BBB,PBB
BBP,BBB,PBB
BPB,PPP,BBP
PPB,PPP,BPP
BBB,PPPBBB,PPB
PPP,BBBPPP,PPB
PBP,BBB,PPB
BPB,PPPBBB,PPB
PPP,BBBPPP,PPB
BBP,BBB,PPB
,BBBPPPBBB,BBP
BPB,PPP,BBP
PBP,BBB,PPB
PPP,BBB,PPB
BBB,PPP,BPB
PPP,BBB,PPB
BPB,PPPBBB,PBB
BBB,PPP,BBP
PBP,BBB,PBB
BBP,BBBPPP,BPP
PPP,BBB,PPB
BBP,BBBPPPBBBBBB,PBB
PBP,BBB,PBB
BBP,BBBPPPPPP,BPP
PPB,PPPBBB,PBP
BPB,PPP,BBP
BBP,BBB,PBP
PPP,BBB,PBP
BPB,PPP,BPP
BBB,PPP,BBP
PPP,BBBPPPPPP,PBB
PBP,BBB,PPB
BBB,PPPBBBPPP,BBP
PPB,PPPBBBBBB,BPP
PPB,PPP,BPP
PPP,BBBPPP,PPB
PPB,PPPBBBBBB,BBP
BPB,PPPBBB,PBP
PBP,BBB,PBB
PPB,PPP,BPP
PPB,PPPBBB,PPB
PPP,BBB,PBB
PPP,BBB,PPB
PPB,PPP,BPP
BBP,BBB,PBB
PBP,BBB,PPB
PPB,PPP,BPB
,BBBPPPBBB,BPP
BBB,PPP,BPP
PPB,PPP,BPP
BBP,BBB,PPB
BBP,BBB,PBB
BBB,PPPBBBPPP,PBB
PBP,BBB,PBP
PPB,PPP,BPP
BBB,PPP,BPP
PPB,PPP,BBP
BPB,PPPBBB,PPB
,PPPBBB,BBP
BBB,PPP,BBP
PPP,BBB,PPB
BPB,PPP,BPP
PPB,PPP,BBP
PPB,PPP,BPB
PBP,BBB,PBP
BPB,PPPBBB,BPB
PBP,BBB,PPB
BBP,BBB,PBP
,BBB,PPB
PPB,PPP,BBP
BBP,BBB,PPB
BBB,PPP,BPP
PPB,PPPBBB,BPB
BBP,BBB,PBP
PPB,PPPBBB,BPP
BPB,PPP,BBP
BBB,PPP,BPB
PBP,BBB,PBP
PB,PPP,BBP
BBP,BBB,PBP
BBP,BBB,PBB
PBP,BBB,PPB
PBP,BBB,PBB
PBP,BBB,PBB
PPB,PPP,BBP
BPB,PPP,BPP
PPB,PPPBBBBBBPPP,PBP
BPB,PPP,BBP
BBP,BBB,PBP
PPP,BBBPPP,BBP
PPP,BBB,PBB
BBB,PPP,BPP
PPB,PPPBBB,PPB
B,PPP,BPB
BBP,BBB,PPB
BBP,BBB,PBP
PPP,BBB,PPB
PPP,BBB,PPB
PPB,PPPBBB,BPP
PBP,BBB,PPB
BBB,PPPBBBBBBPPP,PBB
PPP,BBBPPP,PBP
PPP,BBB,PPB
PBP,BBB,PBB
BBP,BBB,PBB
BBP,BBB,PBB
BBP,BBBPPP,BPB
PPP,BBB,PBB
PPP,BBB,PPB
,PPP,BPP
BPB,PPP,BBP
BBP,BBB,PBB
PPP,BBB,PPB
PBP,BBBPPP,BPB
,BBB,PPB
BBB,PPPBBBBBB,BBP
PBP,BBB,PPB
PPB,PPP,BBP
BBP,BBBPPP,PBB
BBB,PPP,BPP
BPB,PPPBBB,BPB
BBB,PPP,BPP
BPB,PPPBBB,BPB
BBB,PPP,BPP
,BBB,PBB
PBP,BBBPPP,PPB
PBP,BBB,PBP
BBB,PPPBBBBBB,PBB
PPP,BBB,PPB
BBB,PPPBBB,BPP
BBP,BBB,PBP
PBP,BBB,PPB
PBP,BBB,PBB
BBP,BBBPPP,BPP
BBB,PPP,BPP
PBP,BBBPPP,PBP
PBP,BBB,PPB
PBP,BBB,PBB
BBP,BBBPPP,BPP
BBB,PPP,BPP
PBP,BBBPPP,PBP
B,PPPBBB,PBB
PPP,BBB,PBB
BBB,PPP,BBP
BBB,PPP,BBP
BBB,PPP,BBP
BPB,PPP,BPP
BBP,BBB,PPB
PPB,PPP,BBP
BBB,PPP,BBP
PBP,BBB,PBB
PBP,BBB,PBP
PBP,BBB,PPB
PPP,BBBPPPPPP,PBB
PPP,BBBPPPPPPBBB,BPP
PPB,PPP,BBP
BBP,BBBPPP,BPB
BPB,PPPBBB,B
BBB,PPPBBB,BPB
BBB,PPPBBB,BPP
BBP,BBB,PBB
BPB,PPP,BBP
PPP,BBB,PBP
BPB,PPPBBB,BB
,BBB,PBP
BPB,PPP,BBP
BBB,PPP,BPP
PBP,BBBPPPBBB,PPB
,BBB,PBP
BPB,PPP,BBP
BBB,PPP,BPP
PBP,BBBPPPBBB,PPB
PBP,BBB,PBB
PBP,BBB,PBB
PPP,BBBPPP,PBB
,BBB,PBB
BBP,BBBPPPPPP,PBP
BBP,BBBPPP,PBP
PBP,BBB,PBB
PBP,BBB,PBB
BBP,BBB,PPB
PPB,PPP,BPB
BBB,PPPBBB,BP
PBP,BBB,PBP
,PPPBBB,PPB
PPB,PPP,BPB
BPB,PPP,BBP
BBP,BBB,PBP
PPP,BBB,PBP
PPB,PPP,BBP
BBP,BBB,PPB
PPB,PPPBBBBBB,BPP
BBB,PPP,BPP
PPP,BBBPPPBBB,BPB
BPB,PPP,BPP
PPP,BBB,PPB
PPB,PPP,BBP
BBP,BBB,PPB
BPB,PPP,BBP
BPB,PPPBBB,
BPB,PPPBBB,
PPP,BBB,PBB
PPP,BBB,PBP
PPP,BBB,PPB
BPB,PPP,BPP
PBP,BBBPPP,PPB
PBP,BBBPPP,PPB
BPB,PPP,BPP
PBP,BBBPPP,BPB
PBP,BBB,PBP
PPP,BBBPPP,PBP
PBP,BBBPPP,BPB
PBP,BBB,PBP
PPP,BBBPPP,PBP
,PPP,BPB
PPP,BBBPPP,BBP
PPP,BBBPPP,PPB
BBP,BBB,PBB
BBP,BBB,PBP
BPB,PPP,BPP
PPP,BBB,PPB
BPB,PPP,BPP
PBP,BBBPPPPPPBBB,PBB
BBP,BBBPPP,PBB
BBP,BBB,PBB
BPB,PPP,BBP
PBP,BBB,PPB
PBP,BBB,PBP
PBP,BBBPPP,PBP
PPB,PPP,BBP
BBP,BBB,PPB
PPP,BBB,PBB
PPB,PPPBBB,PBP
BPB,PPP,BPP
BBB,PPP,BBP
BPB,PPP,BBP
BPB,PPP,BBP
P,BBB,PPB
PPB,PPP,BPP
PPB,PPPBBB,PBP
PBP,BBB,PBB
BBP,BBB,PPB
B,PPP,BPB
PPP,BBBPPP,PBB
BBB,PPPBBB,PPB
,BBB,PBP
PBP,BBB,PPB
BPB,PPPBBB,BPP
PPB,PPP,BPB
BPB,PPP,BPB
,BBB,PBP
PBP,BBB,PPB
BPB,PPPBBB,BPP
PPB,PPP,BPB
BPB,PPP,BPB
PPP,BBBPPPPPP,BPP
P,BBBPPP,PPB
BBP,BBB,PBP
PBP,BBB,PPB
BPB,PPP,BPP
,BBB,PBB
BPB,PPPBBB,BPP
BBB,PPP,BBP
BPB,PPP,BBP
PPP,BBB,PBB
PPP,BBB,PBP
BPB,PPP,BPB
BBP,BBB,PBB
BBP,BBB,PPB
PBP,BBB,PBB
,PPP,BPP
PPP,BBB,PBP
PBP,BBB,PBP
PBP,BBBPPP,BPP
PBP,BBB,PPB
BBB,PPPBBB,BB
BP,BBB,PBP
PBP,BBB,PPB
BBP,BBB,PPB
BPB,PPP,BPB
BPB,PPP,BPB
BPB,PPP,BPB
PBP,BBB,PBP
BPB,PPPBBB,BBP
BPB,PPPBBBBBB,PBB
BBP,BBB,PBB
,PPP,BPB
BBB,PPPBBBPPP,BPB
PBP,BBBPPP,PBB
PPP,BBB,PBP
PPB,PPP,BPB
PBP,BBB,PBB
BBB,PPP,BPB
BPB,PPP,BPB
BBB,PPP,BPP
PBP,BBBPPPPPP,BPP
BBB,PPPBBB,BBP
BPB,PPP,BPB
BPB,PPP,BBP
PPB,PPPBBB,BPP
BBP,BBB,PBP
PPB,PPP,BBP
BBP,BBB,PBB
PPB,PPP,BPP
BBP,BBB,PBP
PPP,BBB,PPB
BBP,BBB,PBP
PPB,PPPBBB,PBB
BBB,PPP,BPB
PBP,BBBPPP,BPP
PBP,BBB,PPB
PPP,BBB,PBP
PPB,PPPBBB,BBP
BBP,BBBPPPBBB,PBP
PBP,BBBPPP,
BBB,PPPBBB,PPB
,PPP,BPB
BPB,PPP,BPB
PBP,BBB,PBP
BBB,PPP,BPB
PBP,BBBPPPPPP,PPB
BBP,BBB,PBB
BBP,BBB,PBP
PPP,BBB,PBP
BBP,BBB,PPB
BBP,BBB,PBP
PPB,PPP,BPP
PBP,BBBPPP,PBB
BBB,PPP,BPB
BBB,PPPBBB,
,PPPBBBBBBBBB,BBP
BBB,PPPBBBBBB,BBP
PPB,PPP,BPP
PPB,PPP,BPB
BBP,BBB,PBP
BBB,PPPBBB,PBB
BBP,BBB,PPB
PBP,BBBPPPPPP,BPB
BBP,BBB,PBP
PBP,BBB,PBB
BBP,BBBPPP,PBP
BBP,BBB,PBP
BPB,PPPBBBBBBBBB,BPP
BBB,PPP,BPB
BBP,BBB,PBP
BPB,PPPBBBBBBBBB,BPP
BBB,PPP,BPB
PBP,BBBPPP,BPB
BPB,PPP,BBP
BBB,PPPBBB,BPP
PPB,PPPBBB,BPB
BBB,PPPBBB,BBP
BBP,BBB,PBB
BBP,BBBPPPPPPBBB,PPB
PPP,BBB,PBP
PBP,BBB,PPB
PPP,BBBPPP,BPB
PBP,BBB,PPB
BPB,PPP,BPP
PPB,PPP,BBP
BBP,BBBPPP,PPB
PPB,PPP,BPB
PPB,PPPBBBPPPPPP,BBP
PPP,BBB,PPB
PPP,BBB,PBB
BBP,BBB,PPB
BBP,BBB,PBP
BBB,PPP,BBP
PBP,BBBPPP,PBB
,BBB,PBB
PBP,BBB,PPB
BBB,PPP,BBP
BPB,PPP,BBP
P,BBB,PBB
PPP,BBB,PBP
BBP,BBB,PBB
PPP,BBBPPPBBB,PPB
BBP,BBB,PBP
,PPP,BBP
PPP,BBB,PPB
,BBB,PPB
PBP,BBB,PPB
BBB,PPPBBBBBBBBB,PBP
BPB,PPPBBB,BPB
BPB,PPPBBB,BBP
,BBBPPPPPP,BPP
PPB,PPPBBB,PPB
PPB,PPPBBBPPP,BBP
BBP,BBB,PBB
BBP,BBB,PPB
PBP,BBBPPPBBBBBB,BBP
BBP,BBB,PBP
BPB,PPPBBB,PPB
PPP,BBB,PBP
B,PPP,BPB
BBP,BBBPPPPPP,PPB
PPB,PPP,BPP
BBP,BBBPPP,PBB
PPB,PPPBBB,BPB
BPB,PPP,BPP
,BBB,PBP
BBP,BBB,PPB
BBB,PPP,BBP
PPB,PPP,BPB
BBP,BBB,PPB
BBB,PPP,BBP
PBP,BBB,PBP
BPB,PPPBBB,BPP
PBP,BBB,PPB
BBP,BBB,PPB
BBP,BBBPPP,BBP
PPP,BBBPPP,PPB
PBP,BBBPPP,BPP
PPB,PPP,BPP
BBP,BBB,PBB
BBP,BBB,PPB
BPB,PPP,BBP
PBP,BBBPPP,BPB
PBP,BBB,PBP
BPB,PPPBBB,BBP
BBB,PPPBBB,BPP
BBB,PPPBBB,BPP
BPB,PPP,BPB
BBB,PPP,BBP
PPB,PPP,BBP
PPB,PPP,BBP
BP,BBB,PPB
PPP,BBBPPP,BPB
BBP,BBBPPP,PPB
BBP,BBBPPPBBBBBBBBB,B
BPB,PPP,BPB
BBP,BBB,PPB
PBP,BBBPPPBBB,PBP
BPB,PPP,BPB
BBP,BBBPPP,BPB
PBP,BBBPPP,BBP
BBP,BBB,PPB
BBP,BBB,PBB
BBP,BBBPPP,PBB
PPP,BBBPPPPPP,BBP
BPB,PPP,BPB
BPB,PPP,BPP
,PPP,BPB
BPB,PPPBBB,BBP
,BBBPPP,BBP
PPB,PPPBBB,PBB
BBB,PPP,BPP
PPP,BBBPPPBBBBBBPPP,BBP
BPB,PPP,BPB
BPB,PPP,BPP
BBP,BBB,PBP
BBB,PPP,BBP
BBB,PPP,BBP
BBB,PPPBBB,PBB
BBP,BBB,PPB
PPB,PPPBBB,BPP
,PPPBBB,PPB
BBP,BBBPPPBBB,PBB
BBP,BBBPPP,BBP
BPB,PPPBBBBBBPPPBBBPPP,PPB
BBB,PPPBBB,PBB
BBP,BBBPPP,PBP
BBP,BBB,PBB
BBP,BBB,PBB
,PPPBBB,PBB
,BBB,PBB
BBB,PPP,BPB
PBP,BBBPPP,BPP
,BBB,PBB
PPP,BBBPPPBBB,BPB
PPB,PPP,BBP
PBP,BBB,PPB
PPB,PPPBBB,BPB
BPB,PPP,BPP
BBB,PPPBBB,BPP
PPP,BBBPPPBBBPPP,BBP
B,PPP,BBP
BPB,PPPBBB,BBP
PBP,BBB,PBB
BBP,BBBPPP,BPP
PPP,BBBPPP,BPP
P,BBB,PPB
BBB,PPP,BBP
BPB,PPP,BPB
PBP,BBB,PBB
BPB,PPP,BBP
BBB,PPP,BPP
PBP,BBBPPPPPP,BPP
BBB,PPP,BPP
P,BBBPPP,BBP
,PPP,BPB
BPB,PPP,BPP
PPP,BBBPPP,PPB
,BBB,PBB
BBP,BBBPPP,BBP
BPB,PPP,BBP
PBP,BBB,PPB
PBP,BBB,PBP
PPP,BBBPPP,PBB
BBP,BBB,PPB
PPP,BBB,PBB
PPB,PPP,BBP
PPB,PPP,BPB
BBB,PPPBBB,BPB
PPP,BBBPPPPPPBBBPPP,BB
PBP,BBB,PBP
BBB,PPP,BPB
BBP,BBB,PPB
BBB,PPP,BPP
PPP,BBB,PPB
PBP,BBB,PBP
BPB,PPPBBBBBB,PBB
BBP,BBBPPP,PBP
PBP,BBBPPP,BPB
BBP,BBBPPP,BPP
PPB,PPP,BPB
BBP,BBB,PBB
BBP,BBB,PBB
PBP,BBB,PBB
BBP,BBB,PPB
P,BBB,PBB
PPB,PPP,BPB
PBP,BBB,PBP
BPB,PPP,BPP
PPB,PPP,BBP
PBP,BBBPPP,P
PPB,PPP,BPB
BPB,PPPBBBBBB,PBP
P,BBBPPPBBBBBB,BPP
PPP,BBB,PBB
PPP,BBBPPPPPPPPP,PBP
PPP,BBBPPP,PBP
PPB,PPP,BBP
PPP,BBBPPP,BBP
PPP,BBB,PBB
PBP,BBB,PPB
BPB,PPP,BPP
PPB,PPP,BPB
BPB,PPP,BPB
PBP,BBB,PBP
BBB,PPP,BPP
PPP,BBB,PBB
BPB,PPP,BPB
BPB,PPP,BBP
PPP,BBB,PBB
PPP,BBB,PBP
BPB,PPPBBB,PBP
BPB,PPP,BPB
BPB,PPP,BPP
BPB,PPPBBB,
BP,BBB,PBP
BBB,PPP,BPP
PPB,PPPBBBPPPPPP,BBP
BBB,PPP,BBP
PPB,PPP,BBP
BBP,BBB,PPB
BPB,PPPBBB,BBP
BPB,PPP,BPP
PPP,BBB,PPB
PPB,PPP,BBP
,PPP,BPB
PBP,BBBPPP,PBP
PPB,PPPBBBBBB,BBP
BBB,PPP,BPB
PPB,PPP,BPB
BPB,PPPBBB,BPP
PPP,BBBPPPPPP,BPP
PPB,PPP,BPB
PPP,BBBPPPPPP,BPP
PPB,PPP,BPB
PPP,BBBPPPPPP,BPP
PPB,PPP,BPB
BPB,PPP,BPP
PPP,BBB,PBP
PPB,PPPBBB,PBB
BBP,BBBPPP,PBB
BBB,PPP,BBP
BBB,PPPBBBPPPPPPBBB,BBP
BBP,BBB,PBB
BBP,BBB,PPB
BBP,BBB,PBB
PPB,PPP,BBP
PPP,BBB,PBP
PPP,BBB,PPB
BBP,BBB,PBP
BBB,PPPBBB,BPB
BBB,PPP,BPB
BPB,PPPBBBPPPPPP,BBP
PPB,PPP,BPB
BPB,PPPBBB,PBB
BBP,BBBPPP,PBP
BPB,PPPBBB,PBP
PPB,PPP,BBP
PPB,PPP,BPP
PBP,BBBPPP,PPB
PBP,BBB,PPB
,BBBPPPBBBPPP,PBP
PBP,BBB,PPB
BBP,BBB,PBP
BBP,BBBPPP,BPP
PBP,BBB,PBP
BBP,BBBPPP,BPP
PBP,BBB,PBP
BBP,BBBPPP,BPP
PBP,BBB,PBP
BPB,PPPBBB,PBP
PBP,BBB,PBP
BPB,PPPBBB,PBP
PBP,BBB,PBP
B,PPPBBB,BBP
BBP,BBB,PBB
BBP,BBB,PBB
BBP,BBB,PBP
,PPP,BBP
BBB,PPPBBB,PPB
BBB,PPP,BPB
PBP,BBB,PBB
BBB,PPP,BPP
BBB,PPP,BBP
BBP,BBB,PPB
BBB,PPP,BBP
BBP,BBB,PPB
BBB,PPP,BBP
BBP,BBB,PPB
BPB,PPP,BBP
PBP,BBB,PBB
BBB,PPP,BPP
PPP,BBBPPP,PPB
BBP,BBB,PBP
BPB,PPPBBB,
PBP,BBB,PBP
,PPPBBB,PPB
BPB,PPP,BPB
